word,score_guess_list,score_candidate_list
daffy,2.8461296767021462,2.885658947562407
animi,2.8875900480133003,2.88555766450067
rewax,3.0398007910463196,2.8853969445162204
mongo,3.069458811875619,2.885145028106806
recce,2.720747876635466,2.8850929365149955
gummy,2.8468615915699003,2.885090970321653
wilis,3.3470476762074215,2.884907162463331
yills,3.3932978593016534,2.884879053833594
lyses,3.4049638877102506,2.884822663542502
convo,2.833495139400364,2.884582392304182
oboes,3.341769235323669,2.884341475661648
rhymy,2.7388145754450908,2.88419468999287
haafs,3.263714131230736,2.884127491399562
disci,2.9145048461802507,2.883551784191994
queyn,2.8220011500337536,2.8835475812091445
laksa,3.079104399453996,2.883466161878893
kaiks,3.4984449526930765,2.883335114510218
konbu,3.1853540666558917,2.883209870522777
khana,2.8822127701076017,2.883179623050073
kufis,3.46330997621663,2.883009754021309
boozy,2.8288114196348357,2.8829860649464933
opgaf,2.8351034368729504,2.8825259716608826
garba,3.08624146841689,2.8824061119073168
gusts,3.325350540486527,2.882256621881625
kelep,3.0707736976350555,2.882077962958342
knack,2.636678743657094,2.8820162113854026
sizes,3.4386322928235784,2.8818575858283437
wheep,2.70630169094075,2.881844174900445
knell,2.810279781266396,2.8818377317969857
ogmic,2.908555740587837,2.8817583590334532
ember,2.814909947260806,2.8811857546351156
casks,3.3958643013971237,2.881143462633373
ekdam,2.9911444349521967,2.8810992240699766
idees,3.3404019590529455,2.881078120711282
jenny,2.877144356568056,2.8810663756713266
scaff,2.63285042524787,2.8807778178582923
judgy,2.865711334777628,2.880523875949482
joeys,3.46904850556017,2.880239693949927
okrug,2.95210910691092,2.880230900791668
embog,2.8367503671321543,2.880152661337352
mythi,3.0445535196435474,2.8797862571139365
katas,3.525902904068233,2.8793764877377317
jolly,2.9108279384935525,2.8793576791619078
amici,2.76134108849496,2.8793569108499124
jived,3.042256429296602,2.8792539494142266
guppy,2.8158491281498694,2.879246953403997
graff,2.6239249234113258,2.8789661234887545
tawai,3.055819807329965,2.8788516501576913
iodic,2.8714703452078396,2.8788073867870283
ydred,3.0295642225122137,2.8787690725556487
spiks,3.2459561345542856,2.8787371555484658
reefs,3.3274369877832317,2.87872931694319
jokes,3.6413471385327414,2.878547270454784
peple,2.8344565369595767,2.8784489571294243
marka,3.253506696001522,2.878414812272065
spuds,3.1935317910587324,2.878387989480765
sighs,3.2559912109402958,2.8781993124563328
rymme,2.914852328810028,2.878126064095347
ogeed,2.9586720582803787,2.877830172915556
wembs,3.4335583496098248,2.877765460550362
elpee,2.7162558348987003,2.877605659748358
kalas,3.5723161266758825,2.877579692860252
caeca,2.812488260108628,2.8773467607709513
doody,2.815071461729516,2.877285970716289
basha,3.039022744553794,2.8772001377326784
abask,2.6718893250778573,2.876955475752892
doozy,2.857527090650298,2.876875417512318
patka,3.147791783833374,2.8767325440593146
swaps,3.163868609316367,2.8766163540640806
tikia,3.1040645359518004,2.876397563395825
ortho,2.795907800029503,2.876353953985168
towts,3.381530991943551,2.8762046323131925
embus,3.3025286695629683,2.876123444534783
laxly,2.837873449694041,2.876012771291789
woods,3.3115538826843745,2.8760105700633494
nummy,2.9164810200104254,2.875902153083584
arrah,2.7060591025027856,2.8756463947930326
quays,3.2480099645361875,2.875616523416171
bajus,3.4088796862021598,2.8753829666496094
krewe,2.781798574453491,2.87526217515296
fifth,2.7057673552879087,2.8752515604264195
knurr,2.7593141326136656,2.8749032600800173
ezine,2.7060616841742675,2.8747768571403225
eiked,3.095906189737457,2.874775851073992
vatas,3.3537619288500684,2.874671473944267
umbos,3.337912297233872,2.8743382788705327
howks,3.475279601221331,2.8742706261863633
refix,2.9563171247946918,2.8741845219039437
hevea,2.985937028485233,2.874133524637836
sells,3.2801359054801447,2.873972203032163
stews,3.1121230818816175,2.8737763719241367
kemps,3.6088976108656965,2.873715630834038
briki,2.884178083640325,2.873663581403051
voici,2.7754045859909064,2.8734445083632583
onkus,3.404385007918431,2.872947423257873
hight,2.7471461419340746,2.872787731864859
judas,3.4582343852565844,2.8727269553560797
imino,2.7938138706081395,2.872641995255649
yumps,3.4852227485561023,2.8724113792310986
kneed,3.019113848243462,2.872012251010499
telex,2.9734076356746773,2.871709175318978
apsis,3.291081503329929,2.871705689704941
leeks,3.4194109733889215,2.8714814641828377
cynic,2.80361522134244,2.871437734475925
ammon,2.8751556829907385,2.8714282934599566
nonny,2.8681705844623044,2.8712491219768284
shwas,3.1955183902886466,2.8710036567762587
plump,2.7206133143643694,2.8709429889378786
musts,3.4252345437982115,2.8707921776411256
untax,2.862602909258623,2.870132493559769
aimag,2.969489158980018,2.8700750982942322
solos,3.3226915309322855,2.870024926539026
modii,3.1307495380935313,2.869907444877023
keets,3.458887143567515,2.869906918110228
shews,3.094840689395408,2.869869680662137
poopy,2.8402750505029717,2.8696486765975475
nebby,2.900240317575184,2.8695363882397302
knows,3.3088504911146783,2.8693986864666705
geeps,3.3387347791686395,2.8693035764021744
cubic,2.7781299295017567,2.868945593523617
scaws,3.0694809099547262,2.8688525427267977
okehs,3.3773874377608415,2.868814423982698
jimpy,3.001546185168359,2.8685624225464066
bidri,2.96211257536575,2.868488363230017
feeds,3.2889055343648512,2.868343734877766
intis,3.220200123905758,2.8677393319146054
abbed,2.9500893082744177,2.8676755108028793
sicks,3.348853210758775,2.8674326871868825
cecum,2.8393675846257516,2.867407623385102
choko,2.734803545557772,2.8673465840972234
saags,3.207721021384121,2.8673061314260027
erred,2.859238299661217,2.8669543336514263
benji,3.0819551221810437,2.8668183402415366
fiefs,3.2624430041675554,2.8663691865818928
bhaji,2.835254346724738,2.8661694453309225
doofs,3.300793305758698,2.8660668379210295
trooz,2.726795480999613,2.8652230454545595
oozle,2.918841174015844,2.864974939774935
odeon,2.8285776069753914,2.8649360152281105
chava,2.6129847430176554,2.8648636935211975
stubs,3.1243976322199893,2.8647351086085218
burbs,3.379404894325602,2.863979972500095
musos,3.425070989025955,2.863669820769626
nongs,3.432421025615448,2.8635858296414067
blubs,3.1576778703744037,2.8634154056414554
stats,3.093187114172737,2.863065624358658
fuggy,2.6779602316247137,2.862908771436828
gooks,3.373162332600224,2.8626287904906693
byded,2.9498831686101905,2.8625348055544038
duked,3.1008374911769883,2.8624954908432008
vises,3.3797879603629473,2.862347238388749
johns,3.376194106802489,2.861840472593787
wheek,2.692555010127488,2.8617893181099103
mutti,3.0603387532012043,2.861784962117997
shush,2.4513004420531814,2.8609887130472744
neems,3.4036282934268467,2.860983264392558
gowfs,3.332627554660002,2.8606707436768044
oozie,2.972922416936257,2.8606361886495235
exams,3.2485741576017633,2.860566787917899
havan,2.8368164189735903,2.860561423922461
elves,3.1625622567478344,2.860485707041106
dawah,2.8587019600562966,2.8601922368236625
neeps,3.4083542076091646,2.8601147591641056
scugs,3.08030789620674,2.8599766641335727
fjeld,2.8019527352204014,2.8599237891715603
wests,3.3130750075646436,2.8597438079240574
hythe,2.784796863919257,2.859510120233386
abmho,2.9542218753821543,2.8592706299839286
bagua,2.965639642798371,2.8590612428814133
fiscs,3.1209745794169206,2.859060639771216
pulps,3.4132307321707613,2.858342133048883
eyers,3.230497853707607,2.858084749845518
kulak,2.9758656556336467,2.8579251584832814
meeps,3.4386187824803236,2.8578391321616756
gypsy,2.705035567719942,2.8577917850395167
xylan,2.92096701302704,2.8575135061801538
spaws,3.0943974442378197,2.857230629030773
elemi,2.835841472908468,2.8570795820945545
posho,3.0139800995669503,2.85703275186842
gesse,2.7242158297121932,2.8568979288229626
humfs,3.343965809104466,2.8567334621342444
emend,2.8091484280899057,2.856678335854051
husos,3.311888360144841,2.8564252277754387
sedes,3.3216092941943547,2.856400838722391
jotty,2.893254708274858,2.8562977018412647
midis,3.431601219321004,2.8562571612068783
polyp,2.9436708895730876,2.856249491107738
pekes,3.5473423108579603,2.8558065145822655
limma,3.0592453335462664,2.8556690621294694
yests,3.389612464970342,2.855547732271744
yohah,2.886346681191461,2.8550481872771574
suses,3.3150921194500094,2.854841149777843
repps,3.4026955967127055,2.8548389026567307
pyxed,3.052689997724948,2.8547735265821665
snubs,3.1543963613141095,2.854700598952531
aguna,2.813735834545832,2.8547002810010196
nemns,3.415391687079026,2.854575687937232
jihad,3.037891383215686,2.854489412666492
pompa,3.1667941971292537,2.854045310504201
tanna,2.9463921302265703,2.8539843398573943
ejido,2.8854440273951463,2.853927308406951
nooks,3.442781761040749,2.853439973252601
risps,3.406831460247798,2.8532672211514822
newed,3.0445268648797117,2.852698514564868
navvy,2.7724154130541976,2.8520605496090328
lazar,2.9256132599582205,2.851811603836264
lavas,3.3333572597369265,2.851717026502752
dexie,2.8829705202328295,2.851656204149234
vagal,2.787109049928792,2.8515992273715245
cuppa,2.9166034828938456,2.8515766434396506
likin,2.9614052021309645,2.851173952658347
mooks,3.473046335911908,2.8511643462501706
blaff,2.605463629222916,2.85107931958409
oopak,2.9453874750280633,2.850987716406001
setts,3.26256267526145,2.8509122257115207
emyds,3.318684138124203,2.850834363253393
amlas,3.3638832952695052,2.8506656595014688
jelly,2.860671665011402,2.850428835727427
mewed,3.0747914397508707,2.8504228875624373
meved,3.00859563852696,2.850391833405296
abura,2.842625549250397,2.84986560558383
yampy,2.9816188662347454,2.849845391781495
wiggy,2.7197332085987753,2.8497966117779034
alfas,3.1910759627247884,2.8493678944185854
villa,2.9466939747829284,2.849335014253063
nebek,2.9407016926903484,2.8491732879742733
cusum,2.8112798617825145,2.8490753066105214
lytta,2.9542966719115373,2.8487504620861737
spugs,3.1052244304898333,2.848354750437548
oribi,2.8450039493410384,2.848352729019008
skeef,2.8305913802345155,2.848059968594632
riggs,3.318855210083495,2.8479013749882056
hathi,2.9863271720605136,2.847753750406332
yucks,3.4130655336777753,2.8477382765668384
swigs,3.078719835247537,2.847706418369701
kheth,2.7620709118068456,2.8475913626232456
addio,2.8837408120591563,2.847545194790669
angas,3.243147038562949,2.847510920876762
newbs,3.440660157476188,2.847388858143253
apsos,3.2620760649713167,2.847129150427652
voddy,2.808343719495629,2.846864841413902
atmas,3.2993428984918363,2.8465614194723616
spifs,3.090005462423526,2.8464282358042197
scums,3.120967976854918,2.8463526646027972
fehme,2.75013921164969,2.846106117194526
bevvy,2.6852773267130265,2.8460567159694286
noobs,3.3754005367678017,2.8459668286473536
toots,3.266115097753014,2.8458537593828117
scups,3.1256938910372365,2.8454841593743443
quabs,3.2386186326188007,2.8454787342885957
uncut,2.596911243870142,2.8454462471115836
tutty,2.7423545727802283,2.8452014738828204
razor,2.913813669077763,2.844948121385122
momus,3.4579465643833056,2.8448434007772194
yfere,2.703312278750074,2.844724617975605
synds,3.302212422802376,2.844454231782961
cycad,2.862591348686414,2.844161167973408
kopje,3.047669981022775,2.8441578908593943
canna,2.8764376728179366,2.8439550702445726
hooks,3.3598637070307937,2.843919753255983
durum,2.9288042652711193,2.8438528402604057
ilial,2.6024563619957384,2.843752321240837
moobs,3.4056651116389607,2.8436912016449236
didie,2.8247036745713343,2.8436816710867103
wawls,3.2855415402642763,2.8435527974813875
ghyll,2.560682272801078,2.8433609470845664
cacks,3.3630013099607474,2.8432597721280692
hewed,2.9616088108697562,2.8431782945682498
akela,2.932478110280457,2.842363565809973
abuna,2.8161542239225152,2.8423168017485625
yecch,2.6478153889469347,2.8422825025087253
tokos,3.4268189271538754,2.842075338865584
muntu,3.0041807358686095,2.842073192809221
heths,3.3036525952419655,2.8420669757124255
pixie,2.8987948326706294,2.8420310395486488
aquae,2.7103446501392607,2.8420164931461818
howfs,3.319328929090571,2.841961706442117
makan,3.097923424707905,2.8417271253556775
stoss,2.968966008558432,2.841269186872986
medii,3.0805932646113803,2.840978601442542
asway,2.8033331116897724,2.840819508140129
wagyu,2.8921283801450066,2.840799007571806
wadas,3.3444978138406056,2.8407731459361045
abaft,2.5877024540439466,2.8401722535751466
jives,3.4045643875511447,2.839612387553063
mogos,3.399174206096397,2.839391652731387
gonof,2.8358663040238814,2.839343287581148
bafta,2.9555338022985573,2.8392490753521367
kerve,2.8980437342181133,2.8391350745236026
knick,2.596915964418761,2.8386137709317945
tazze,2.8770309930470117,2.838540149069649
ogees,3.3209800165349215,2.8381886110543926
abaci,2.7005490651435475,2.838168186627409
sills,3.241433804833899,2.837887272003952
ebike,2.759714889605889,2.8376823058313607
cyclo,2.7686297383464447,2.8374690931899726
yechy,2.7923519429708348,2.837371508381279
jings,3.402692697074954,2.837318152307694
fusts,3.232599929944337,2.836771036554771
kyudo,3.013376092018445,2.8367333754358066
hoosh,2.6366676850772475,2.8366069043514885
ingan,2.7462090114434945,2.8363074706608025
smoko,2.881834823004769,2.8361430454652368
odors,3.208832552840117,2.836045807074888
yagna,2.952990258023485,2.836012633664309
pubby,2.8326653974746017,2.8356247723585075
griff,2.5841621441729923,2.8355636830351463
peeks,3.4330335702409505,2.8348342935550805
tetes,3.317041832775321,2.834673691984363
swims,3.119379915895715,2.8340824188389253
kreef,2.8350715497738306,2.834049423627878
axial,2.6966922203637083,2.834034564801883
yakow,3.025554794081586,2.83383735057574
affly,2.638169141294999,2.833523154332844
nibby,2.8615382169289387,2.8334514572115195
vroom,2.658277710308521,2.833166827867041
phutu,2.7431400918956417,2.8329132324461552
jucos,3.3423366815869735,2.8327171627213255
munja,3.1185454349646715,2.832716494794798
debud,2.906660764913198,2.832697703514303
modoc,2.910069343423258,2.832375731756838
knees,3.381421806498005,2.832370689149336
hogos,3.2859915772152823,2.8321470597372
buffe,2.746773785951023,2.831916808454089
dekes,3.502525615612252,2.8318827913982663
lyssa,2.8795627169248394,2.8317935328771373
woops,3.268632516945972,2.8314848262609043
bakra,3.0631956442975747,2.8313333858131253
libri,2.9252665399213154,2.8308102181408166
nomos,3.455104220248246,2.8306832686734262
flexi,2.7541423227778075,2.830651537803252
muruk,2.910952822129285,2.830650369075091
natya,3.031022979383396,2.830537680984969
chaff,2.4993813581933706,2.83032502801956
goofs,3.2172116604694643,2.8303198707464237
gadjo,2.9710378090815253,2.829568309044796
compo,2.9409665908164717,2.8295555865337807
enema,2.8590343256744624,2.8292907719613676
liwaa,3.0166823887250196,2.82924073023312
jerks,3.5268676705990876,2.828692405887081
abbes,3.3123972665289605,2.828033948941716
deled,2.973845543521848,2.827921345453745
padma,3.0696188164063525,2.827474733164568
judos,3.377597222991189,2.8274054332734195
teeth,2.687930992347937,2.8274036220641436
jetty,2.843098434792707,2.827368858406784
yoops,3.3451699743516707,2.827288750608591
cohog,2.7254857342887826,2.8272581494000186
cwtch,2.4011330868887724,2.8267654891380003
myrrh,2.796000231277638,2.826490768431831
vitta,2.929120744564234,2.8262750369324205
knock,2.596679996222245,2.8262078877814583
emove,2.6105610276891285,2.826172632219211
ruffy,2.742561997251479,2.8259652249144116
paska,3.1572801870261316,2.8257637287320057
spiff,2.6180041802926297,2.8257534637086597
wuddy,2.7301161015163506,2.82553283582226
annat,2.6868441727041548,2.825460799248047
sumps,3.333358694088348,2.825419597401457
ennog,2.737287159678149,2.825312580459446
ombus,3.3076294554951744,2.8250599553473887
scoff,2.5928516778130213,2.824969494254348
afanc,2.5729808970286454,2.824645730577328
pshaw,2.87094788087664,2.8245487844716526
bedew,2.8666835346416777,2.824488629152211
masha,3.084040773591707,2.823878078883399
donko,3.0644428992210346,2.8237239615569836
wists,3.2743729069183987,2.8236588768958466
skags,3.1713393851692113,2.8236459532975084
rudds,3.32923810300107,2.8236375990325615
moror,2.899594870167942,2.8234340652241525
zarfs,3.437467781848936,2.8231743836196106
imari,2.8208945215858012,2.82287402999429
wulls,3.229108670347201,2.822388937036221
equip,2.6649074917701743,2.82230766213788
shchi,2.763159299037614,2.8221590461787756
weete,2.7074598033057247,2.8220407030405577
nizam,3.0654103636881525,2.8219023287147422
xoana,2.8900031360588523,2.8217050177605714
kembo,3.1568602353628017,2.821458231780781
bohos,3.2918668667349023,2.8213195446133708
homos,3.3721861662382904,2.8211630486768087
swops,3.123869861881518,2.820808030460136
tifts,3.2608206754703106,2.820723418043595
valli,2.9398545916628764,2.82047887388729
dykey,2.9588963903402683,2.8204677221022134
quoys,3.2080112171013386,2.819808199812227
appts,3.219401655562235,2.8197382577761894
kells,3.429320990062493,2.8194971129868476
stuff,2.5638269022312814,2.8192245613739635
jauks,3.437601061664518,2.8192193857979033
queen,2.7787844837744338,2.8190778866420203
nymph,2.86841714459534,2.818909482917211
ripps,3.3639934960664606,2.81875397162852
ebena,2.8104261381188262,2.818618156800511
keaki,3.076113044401123,2.8183237986848257
dixie,2.853978137424921,2.818107316364649
kotos,3.425463392906984,2.8173466313711906
quill,2.593888493806925,2.817211431043089
esker,2.868544175638777,2.81678373575774
yewen,2.9066570154715516,2.8166370524947535
yeven,2.840461214247641,2.8166059983376117
begob,2.823782004741104,2.816552990981392
peevo,2.844312765942921,2.816039758570689
radar,2.837126956126749,2.8157193071814004
labda,3.006887694621467,2.8156407508995356
ivied,2.7696885807957274,2.815592326555575
kolos,3.471876615514634,2.8155498364937106
cusps,3.2312253864903377,2.815462046874722
ataxy,2.5591123010856083,2.815456576041104
cocks,3.340772951268481,2.8151383500760963
pyxes,3.4149979559794907,2.815131964721003
pawas,3.4131756578128662,2.815100910032137
pavas,3.3469798565889555,2.815069855874995
erevs,3.031340958915492,2.8150287592243144
vells,3.257180014844329,2.814792099193383
nexus,3.3810367740261955,2.814684393985186
ceded,2.8271021609169065,2.814460535491607
lisps,3.3428547737227277,2.8137104486468845
dyads,3.244540029405384,2.8136795206716587
calla,2.8599649812612826,2.813317530300673
amiga,2.8369265559066044,2.8131424136561876
scows,3.0294821625198773,2.813044219122853
neves,3.3406390219103432,2.813025898546563
hyrax,2.9226616792506013,2.8129445640123443
chich,2.334449675282744,2.812899549256019
vives,3.297422140269341,2.8123052402923205
nylon,2.8651005936056673,2.812191984097493
wuxia,2.940190590958057,2.8120111847460993
wicca,2.7704488939906975,2.8120064432451928
mauka,3.0918554548925354,2.8118915266964333
gobos,3.2859318629426637,2.8118888355382454
dubby,2.787848702228893,2.811701049174508
nisus,3.345923201962739,2.811642991150717
hoofs,3.203913034900034,2.811610833511737
sowms,3.3039958998921355,2.8115163469377826
sughs,3.1683394793915416,2.811513120006647
mokky,3.0329401130126152,2.8114378418394876
fesse,2.6314652191700025,2.8114123434961087
vifda,2.9361930332886446,2.8111401134912892
karks,3.5306509351054762,2.8108435170100043
meves,3.3709035967815026,2.8107502715441326
sowps,3.3087218140744534,2.8106478417093297
spivs,3.0077919320235718,2.810586901806385
gasps,3.3391657628604774,2.810527784175187
jessy,2.768364479806009,2.8104119291977483
namak,2.9878165441396005,2.8103409880792816
skids,3.2198839664997765,2.8102767518871166
hexer,2.8104999977140777,2.8102264840889006
outdo,2.9044023058217334,2.810067049012378
bivvy,2.646575226066781,2.809971784941218
oxids,3.261559444216356,2.8097580968508895
ozone,2.7117537357654315,2.8097119144184655
apayd,2.7508161932084505,2.8096251512151627
agloo,2.8434508428460554,2.809449959916779
cobbs,3.253315456775941,2.809355892860043
snuff,2.5938256313254016,2.809190051717972
laddu,2.9269885363118036,2.8087636968393372
euked,3.008254458188703,2.808089658624306
annum,2.788484632691463,2.808086675248341
omiai,2.927200007308366,2.8077047873249814
kauru,2.9448808297556726,2.8075374723640043
stots,3.053188366737888,2.807257300754713
aback,2.5225319332295233,2.8071595404592697
zings,3.396858848281145,2.807058784298016
pacha,2.9602595635106574,2.807027468928821
bindi,2.9936187996725194,2.8068989556141277
arras,3.215716105013647,2.806631344817507
mudim,2.9106063306884895,2.8064826861162127
vasts,3.2871771520411888,2.8064261120897758
ninny,2.779312210333908,2.8062353475141366
speks,3.2281765708011787,2.8061993581542897
tikis,3.375848475366955,2.805769717307934
fogos,3.206539592242522,2.805370511645033
sways,3.0717791674981747,2.80514102538071
oxman,2.9087957107807068,2.8051226098366526
oxlip,2.8228126532317876,2.804813686765322
quoll,2.59365252561041,2.804805547892753
hexyl,2.7820957235132346,2.8046147973662303
cycas,3.224899306940957,2.8045196061122444
cysts,3.1772886908841933,2.8042041314063875
dazed,3.0479954496567503,2.8040437946229435
hodja,3.0142834871719897,2.8040099770883393
jawns,3.3457593791502998,2.80390032794816
divvy,2.6752908970822435,2.8038611375070426
mafia,3.0293937149228265,2.803381198908647
rokos,3.444818811953948,2.8031650510798376
kieve,2.8093560874063606,2.803003943601429
allan,2.716347915785073,2.8026166744215737
zupas,3.419117304451664,2.8024587847954163
katti,3.0944223366623467,2.8021239103601117
quibs,3.1988558533804667,2.802076293834988
jumpy,2.913894453619605,2.801876230096721
sunns,3.1702547648417987,2.801838619498166
scifi,2.682286939072338,2.8013087414195628
sinsi,2.816879049249037,2.8009933750166525
weize,2.7126667857368285,2.8008857254240875
sucks,3.261201479210021,2.8007464947371963
booby,2.7186331858740562,2.800672318359425
pleep,2.701698815412654,2.8006065461406005
mobos,3.3858158662543483,2.8004243912977467
undid,2.7810333906103515,2.800371345662368
knubs,3.3035814458964587,2.8002255089072157
unput,2.5988885532632455,2.800125715112692
kulfi,3.0539462030249407,2.7997567591586003
bikky,2.8990637098463052,2.7997461262260757
kedge,2.8831456392822212,2.7988341140898587
biffy,2.7063272728660213,2.798634398481918
zerks,3.521033821805279,2.798433037877403
flava,2.571450429231239,2.7982747851500926
ossia,2.9675511788429443,2.7982476421207974
mawla,3.0071644143472573,2.7981873898409635
yonny,2.7962865782959305,2.798142991826232
luvvy,2.6188332639271685,2.7977458388691128
bazar,2.865703490549079,2.7973513574586826
dhaba,2.7765512785653783,2.7965321181687512
gaddi,2.9595140818066348,2.7962208637134047
akses,3.3628440776304513,2.796181709443296
arroz,2.79788459626741,2.796108373986122
askar,2.862714022736664,2.7961023087849837
ashes,3.265360765334866,2.7956070434080615
gemma,2.9831716905095993,2.795436132171319
shoos,2.9994653338327133,2.795331261763218
sojas,3.3350014970633906,2.7952423062251226
nevvy,2.7000307808797803,2.7950102841225792
udyog,2.7444911231909934,2.794990616820918
uprun,2.72707474107553,2.7943949278173466
ettle,2.5405210963740084,2.7941731454620395
india,2.840869581783269,2.7941008886735994
bezel,2.8465206275047206,2.7940855264371303
maggs,3.3510735160078595,2.7936974937714107
titin,2.7447273209003544,2.793393959432688
hobos,3.2726332373732334,2.7931797983035587
livid,2.819639338534215,2.793023110439724
varda,2.993731755076116,2.792893074764509
mikva,3.0713842896574697,2.792869091345557
fuzee,2.7946170601700757,2.7926284403722823
gyoza,2.8916313261869293,2.7923415227770283
semes,3.324406418205835,2.792245697628859
hasps,3.3258671372910475,2.7918187469405003
alaap,2.591104242060899,2.791562416960811
jitty,2.8043963341464613,2.7912839273785734
grrrl,2.5615110601995097,2.791157651095441
jouks,3.4153727029722516,2.7910979637459303
sykes,3.3637011295628687,2.790636336424143
kamik,2.9718096947927757,2.7903769290973104
mucic,2.848711108263525,2.7901756185339206
occur,2.649781954012881,2.790077400657105
kynds,3.451397507384725,2.7899791417376454
kapok,2.9067239004115715,2.789946728362568
users,3.173077756727654,2.789922122696633
deedy,2.7465443588353002,2.789820783422096
kliks,3.2396307054814484,2.78947244426286
bulbs,3.291588867541846,2.7893657748107605
bacha,2.8867271972494866,2.7892143931789963
wowee,2.8146812293069905,2.7891656021149105
kazis,3.524048452670525,2.788915551889845
weeds,3.243026779790159,2.7885453827691555
klutz,2.821998711165043,2.7884073207667117
quaws,3.114678387336949,2.7880429119225427
icing,2.5284950158113335,2.7879831727002227
offer,2.7308666064331764,2.7879314120089154
gnawn,2.5647241741188695,2.7873989408449193
evohe,2.555538678238072,2.7873585486315315
muzak,2.9738694058462727,2.7869494494924156
nandu,3.0059454003429993,2.786601972083619
kiddy,2.891626320585397,2.786556080744676
juked,3.1025290746010477,2.78648886540357
haggs,3.2378908871267447,2.786452900777223
alpha,2.7719891201605273,2.7864413611232837
ogham,2.850632506727088,2.785899159749134
reded,2.915056503125612,2.7855795173186815
kimbo,3.118158134716556,2.7853733007525703
dewax,2.9446300061275705,2.7852692781998662
kahal,2.8969607148233747,2.7849100741976933
aggro,2.760155064589587,2.784778292704026
beefs,3.20355053184902,2.7847122980610104
yeeds,3.319564237195857,2.7843493071168424
whoop,2.5208114244381377,2.7842018390750214
asyla,2.8306293147384944,2.7841001827076193
nabob,2.897561751240226,2.7835895631873555
pomps,3.4385781365444084,2.78341746441631
kills,3.390618889416248,2.783412181958637
tassa,2.837612253464524,2.7833298933838155
dacha,2.9154428682649485,2.783103745744821
keyed,3.0331894619738153,2.783053314715885
doxed,2.9862901205568795,2.7825486007764146
upped,2.840647365692096,2.782477938933776
usens,3.1466064313997726,2.782373318861365
peepy,2.7717479476087563,2.7821834893033537
attar,2.6131819347322214,2.7821792517128308
kalua,3.0833600812545208,2.7818973677944574
punji,3.029133656247215,2.7818602925134646
pequi,2.940137642812839,2.7814368870715684
sooms,3.1885800057015983,2.781165474007402
jheel,2.6715227548240232,2.7807415953570795
jubas,3.3614785804030083,2.7805885638892978
soops,3.193305919883916,2.7802969687789494
outgo,2.8160949452528348,2.7800338099691615
ayahs,3.1476047857520673,2.780033186824838
myoma,2.924378701503018,2.7797169698979625
mapau,3.0127166057244477,2.7794453179271073
nomoi,3.0653941648923766,2.77931977788088
naans,3.2087861770102957,2.779198593724653
vills,3.218477914198083,2.7787071681651723
hafta,2.8873692024553557,2.77868242350867
zanze,2.8945558188861122,2.7785986760703927
umiaq,2.753504969177289,2.7784802654716874
smugs,3.093870106599237,2.778320335662854
guava,2.7242768226156406,2.7778016517599546
jowls,3.330681662426974,2.77739382689046
inwit,2.5874433745760754,2.777089285430354
ooaas,3.2702048760774027,2.776786155125108
ivies,3.13199653905027,2.7759507646944117
dozed,3.025767090964484,2.7759223725709714
sexts,3.2341598819197985,2.7755124222483607
geeks,3.304635229706008,2.775163603196476
swabs,3.062387835580788,2.7750032362531347
offie,2.7064568580932646,2.774905127659957
wilja,2.954054198811125,2.774890796876288
unpin,2.6981154000276564,2.774775338735041
lacka,2.9913620428697953,2.77442515480608
fujis,3.228065019116205,2.773783566097939
zawns,3.339925530356491,2.773640959938482
nigga,2.937938268900883,2.7734657703470678
reerd,2.8135190348459584,2.7734378510370634
nixie,2.8400159205762128,2.773171531951975
juves,3.316912656002391,2.7729261951033775
sists,3.199046309856342,2.7724710194138913
parra,2.9744603664112903,2.772307999359634
kembs,3.5074168371301173,2.7721025130230923
adman,2.8316873482785248,2.7718996941716902
rishi,2.9452048455059057,2.7716353246156
unman,2.7858274799570317,2.7713739829978654
sulls,3.1537820732851447,2.7712010795542668
mixie,2.8702804954473717,2.770895904949544
poyou,2.8987777052492234,2.770045402888302
apays,3.1131241514629933,2.7699835893539992
octic,2.6897150232814395,2.7699635437996304
ennui,2.813355406753093,2.7699198728643317
bivia,2.8502535879644615,2.7695491482888706
puuko,2.912662210801104,2.769410879882977
pocho,2.861684552262643,2.769047007314738
mecum,2.8361592393798505,2.769000350693701
kicky,2.860787602622004,2.768990165518616
voulu,2.7311908124863,2.768777153677572
eevns,3.112904329339627,2.7684198015253014
bijou,2.897316552588695,2.7680979005529935
mohos,3.3368848957728154,2.7679974857640914
egers,3.1062630134851785,2.7679225938003458
ydrad,2.9063402888629324,2.7679119149531726
noggs,3.298580582444434,2.7678516987218686
skogs,3.131340637734362,2.7678376296935636
buxom,2.8428910452996448,2.7675672742346884
maqui,2.9840079377639985,2.7673520179589177
pudus,3.265418494523696,2.767073948494129
hooch,2.487310293228913,2.7668109690578664
nubby,2.773886485380185,2.7667652647618337
skims,3.1722366865790566,2.766619513313124
oxims,3.2139121642956354,2.766100858276897
gliff,2.510834875710811,2.765819264521702
skips,3.1769626007613745,2.7657510080846714
kevel,2.8305399046708137,2.7656330036111934
levee,2.7082264844112336,2.7650034141740525
ippon,2.6772038770304394,2.76447846963078
ensew,2.725661966371294,2.7644193327878677
halfa,2.896557368205891,2.764247101844297
najib,2.946129656840319,2.763917452718134
